rank,bgg_url,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,category,designer
2793,https://boardgamegeek.com/boardgame/12171/le-passe-trappe,Le Passe-Trappe,2,2,10,10,10,2003,6.73145,5.85232,463,https://cf.geekdo-images.com/original/img/cxkKrsObWzFZkHaW01bhx8Lqrw4=/0x0/pic460745.jpg,4,none,Action / Dexterity,Jean-Marie Albert
2794,https://boardgamegeek.com/boardgame/28044/pocket-civ,Pocket Civ,1,2,30,30,30,2005,6.67097,5.85226,513,https://cf.geekdo-images.com/original/img/SFRIkoQCThcFmBC1mdh8nJTTGl4=/0x0/pic507528.jpg,12,"Area Control / Area Influence, Card Drafting, Modular Board","Card Game, Civilization, Print & Play",Scott Slomiany
2795,https://boardgamegeek.com/boardgame/38931/basilica,Basilica,2,2,45,45,45,2010,6.6061,5.85222,546,https://cf.geekdo-images.com/original/img/A7rWQdrEy5DKUzct3cDa_0Rag6o=/0x0/pic818931.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Modular Board, Tile Placement","Medieval, Religious",Łukasz M. Pogoda
2796,https://boardgamegeek.com/boardgame/132758/fools-gold,Fool's Gold,3,5,90,60,90,2015,7.13137,5.85217,313,https://cf.geekdo-images.com/original/img/CI-S4gXqduc1gS3qYsz7a_MvWl0=/0x0/pic1800625.jpg,14,"Commodity Speculation, Dice Rolling, Press Your Luck, Set Collection, Worker Placement",Exploration,Joshua Gerald Balvin
2797,https://boardgamegeek.com/boardgame/55165/bisikle,Bisikle,1,4,30,30,30,2009,6.64218,5.85209,499,https://cf.geekdo-images.com/original/img/vc5QIQqakIRSyFMExFEOWd1mfHo=/0x0/pic703608.jpg,5,none,"Action / Dexterity, Racing, Sports",Tonton Z
2798,https://boardgamegeek.com/boardgame/146559/infamy,Infamy,3,4,60,60,60,2013,6.93564,5.85204,369,https://cf.geekdo-images.com/original/img/gyVuYfjjG99WBbY5m-R84YJCDV8=/0x0/pic1748429.jpg,13,"Auction/Bidding, Secret Unit Deployment, Simultaneous Action Selection, Take That, Worker Placement","Economic, Mafia, Science Fiction",Travis R. Chance
2799,https://boardgamegeek.com/boardgame/4854/7th-fleet,7th Fleet,2,2,120,120,120,1987,7.10504,5.85188,354,https://cf.geekdo-images.com/original/img/z8JAyGTzUd-9Si26T2z_HaIRMPc=/0x0/pic522554.jpg,12,"Dice Rolling, Hex-and-Counter","Modern Warfare, Nautical, Wargame",Joseph M. Balkoski
2800,https://boardgamegeek.com/boardgame/302/forum-romanum,Forum Romanum,2,6,45,45,45,1988,6.78404,5.85184,418,https://cf.geekdo-images.com/original/img/EFNS2r_TEHJhR0LT105bBFJeKus=/0x0/pic181086.jpg,10,Area Control / Area Influence,"Abstract Strategy, Ancient",Wolfgang Kramer
2801,https://boardgamegeek.com/boardgame/215463/tokyo-highway,Tokyo Highway,2,2,50,30,50,2016,7.1733,5.8518,303,https://cf.geekdo-images.com/original/img/hc_zsSWS1eoy0xLHGTPZ0lwKiBo=/0x0/pic3290526.png,8,"Line Drawing, Route/Network Building",Action / Dexterity,"Naotaka Shimamoto, Yoshiaki Tomioka"
2802,https://boardgamegeek.com/boardgame/144325/munchkin-legends,Munchkin Legends,3,6,120,60,120,2013,6.50123,5.85151,759,https://cf.geekdo-images.com/original/img/-VaqGC6OVJH9cpXpMwpBr-I9X4g=/0x0/pic1698736.jpg,10,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers","Ancient, Card Game, Fantasy, Humor, Mythology","Andrew Hackard, Steve Jackson (I)"
2803,https://boardgamegeek.com/boardgame/11106/warhammer-40000-rogue-trader,"Warhammer 40,000: Rogue Trader",2,2,120,120,120,1987,6.77508,5.85139,502,https://cf.geekdo-images.com/original/img/9C8VF3mS_pGHgCT8A1X_Pnu7u1E=/0x0/pic55747.jpg,12,"Dice Rolling, Modular Board, Variable Player Powers","Book, Miniatures, Science Fiction",Rick Priestley
2804,https://boardgamegeek.com/boardgame/99358/stonewall-jacksons-way-ii,Stonewall Jackson's Way II,0,2,720,0,720,2013,8.47756,5.85133,156,https://cf.geekdo-images.com/original/img/ggz18SzIU0z_cEJXwpnDfjdY2Ro=/0x0/pic1693847.png,0,"Dice Rolling, Hex-and-Counter","American Civil War, Wargame","Joseph M. Balkoski, Ed Beach, Mike Belles, Chris Withers"
2805,https://boardgamegeek.com/boardgame/3895/silent-death,Silent Death,2,8,120,120,120,1990,6.94497,5.85132,388,https://cf.geekdo-images.com/original/img/FeyaGXnfYB9pCJ3CtZwQc0g2I8k=/0x0/pic11168.jpg,10,Hex-and-Counter,"Fighting, Miniatures, Science Fiction, Wargame",Kevin Barrett
2806,https://boardgamegeek.com/boardgame/161297/paradox,Paradox,2,4,120,40,120,2016,7.22112,5.85104,315,https://cf.geekdo-images.com/original/img/yQ3AdrjlHuFJKtZhSnC5-U6IzPE=/0x0/pic2555713.png,10,"Action Point Allowance System, Card Drafting, Set Collection","Adventure, Puzzle, Science Fiction",Brian Suhre
2807,https://boardgamegeek.com/boardgame/28086/risk-express,Risk Express,2,6,20,20,20,2006,6.27604,5.85095,938,https://cf.geekdo-images.com/original/img/iShzDhrgmb9V66TED2J2Ai4CL6w=/0x0/pic576949.jpg,8,Dice Rolling,"Dice, Territory Building, Wargame",Reiner Knizia
2808,https://boardgamegeek.com/boardgame/184700/name-odin,In the Name of Odin,2,5,60,45,60,2016,6.78649,5.85046,447,https://cf.geekdo-images.com/original/img/Bb7WCzK2PgA1UfzoYIAkFRcdMCY=/0x0/pic2894487.png,13,"Hand Management, Set Collection",Medieval,Krzysztof Zięba
2809,https://boardgamegeek.com/boardgame/223770/startups,Startups,3,7,20,20,20,2017,7.01064,5.85042,345,https://cf.geekdo-images.com/original/img/r5MCrswKGsApNagosjQ3v9fe5nA=/0x0/pic3678411.png,10,Set Collection,Card Game,Jun Sasaki
2810,https://boardgamegeek.com/boardgame/3730/statis-pro-baseball,Statis Pro Baseball,1,2,20,20,20,1971,7.04778,5.8504,408,https://cf.geekdo-images.com/original/img/RHv2_N_rkR-pUxvpOSGjdVSrbZY=/0x0/pic15630.jpg,10,Simulation,"Card Game, Sports",Jim Barnes
2811,https://boardgamegeek.com/boardgame/65568/jager-und-sammler,Jäger und Sammler,2,4,45,45,45,2010,6.71908,5.85018,456,https://cf.geekdo-images.com/original/img/lnlIiysX5cp-H0vIKvWTol8Bv5I=/0x0/pic650281.jpg,10,"Area Enclosure, Grid Movement, Memory, Set Collection",Prehistoric,Reiner Knizia
2812,https://boardgamegeek.com/boardgame/1447/1841,1841,2,8,300,300,300,1994,7.83675,5.85017,197,https://cf.geekdo-images.com/original/img/wpSfZzCXzVdl5ttmuFPXc5ArUgQ=/0x0/pic193334.jpg,14,"Route/Network Building, Stock Holding, Tile Placement","Economic, Trains, Transportation","Manlio Manzini, Federico Vellani"
2813,https://boardgamegeek.com/boardgame/10814/dawn-under,Dawn Under,2,6,30,30,30,2004,6.37039,5.84978,786,https://cf.geekdo-images.com/original/img/HZF9IarxoSkNx_pmzt-QxciHSMw=/0x0/pic138676.jpg,6,Memory,"Children's Game, Horror, Memory",Norbert Proena
2814,https://boardgamegeek.com/boardgame/159868/sellswords,Sellswords,2,2,15,15,15,2014,6.63722,5.84971,512,https://cf.geekdo-images.com/original/img/HvogugqwMQjfyhIkX3k9H9C3_lw=/0x0/pic2032246.png,10,"Area Control / Area Influence, Card Drafting, Tile Placement",Mythology,Cliff Kamarga
2815,https://boardgamegeek.com/boardgame/834/chronology,Chronology,2,8,30,30,30,1996,6.44888,5.84959,688,https://cf.geekdo-images.com/original/img/r37nN1o8krUx3it5W8_lT4zMxBk=/0x0/pic1932828.png,12,"Memory, Press Your Luck","Card Game, Party Game, Trivia",Jane Ruemmele
2816,https://boardgamegeek.com/boardgame/65825/gettysburg,Gettysburg,2,2,180,180,180,2010,7.24964,5.84928,277,https://cf.geekdo-images.com/original/img/2nQJrOY_Yj7IVdolGsc90vN68yw=/0x0/pic653616.jpg,13,"Action Point Allowance System, Dice Rolling","American Civil War, Wargame",Martin Wallace
2817,https://boardgamegeek.com/boardgame/208480/wordsy,Wordsy,1,6,20,20,20,2017,7.20464,5.84926,295,https://cf.geekdo-images.com/original/img/8Z-WR_nwf6EWtJBrm3yq9aoJSTQ=/0x0/pic3223277.jpg,10,Paper-and-Pencil,"Real-time, Word Game",Gil Hova
2818,https://boardgamegeek.com/boardgame/20101/kaivai,Kaivai,3,4,120,120,120,2005,6.8906,5.84926,367,https://cf.geekdo-images.com/original/img/QrMoD7TxnmezupYzCcUB6HqTzZ0=/0x0/pic751269.jpg,12,"Action Point Allowance System, Area Movement, Auction/Bidding, Dice Rolling, Tile Placement","City Building, Civilization, Economic, Nautical","Anselm Ostertag, Helge Ostertag"
2819,https://boardgamegeek.com/boardgame/6927/hornet-leader,Hornet Leader,1,2,30,30,30,1991,7.36669,5.84913,279,https://cf.geekdo-images.com/original/img/BEi7Gr5vsW07V3a_Gt-6VXtJtEA=/0x0/pic433480.jpg,12,Simulation,"Aviation / Flight, Modern Warfare, Wargame",Dan Verssen
